	32	110	296	589	1036	1527	2571	2762	2959	3793	4993	5952	7153	32587	150	260	318	356	480	527	541	608	780	858	1089	1097	1136	1196	1198	1210	1214	1240	1265	1270	1682	1923	2028	2716	2858	2997	3996	4226	4973	5445	6365	6711	6874	7361	7438	1	47	50	344	364	367	377	500	597	648	1580	1721	2683	4306	4886	4963	6377	457	592	593	1961	2628	3578	5418	33794	1291	4995	5349	5989	6539	8961	1704
32							0.16080102434688395		0.38048078957322695		0.06920307765287909	0.01204288890032914	0.01823953160316616			0.030681726999257506	0.19695016804720786											0.06670887284482029		0.0															0.0																										0.0										
110							0.05696040856338977		0.0		0.055631305990714475	0.08095528681103345	0.0916094585117357			0.0	0.12860003482011237											0.0		0.04344604394632678															0.0																										0.02134255297919335										
296							0.21593401286570302		0.4842902736814026		0.07504147722279922	0.00590123871133395	0.03886166543504817			0.1261376241155398	0.3789027804916603											0.171041710555751		0.0															0.0																										0.0										
589							0.03589566297538424		0.0		0.0	0.0	0.0			0.06388228617704872	0.0											0.07088068330223968		0.07574458675874496															0.0																										0.0										
1036							0.031019442686304993		0.0		0.0	0.0	0.0			0.06150197859254567	0.023605255147049014											0.09069245922550269		0.024948804790467887															0.0																										0.0										
1527							0.03299178219352854		0.027083962349753993		0.0	0.0	0.0			0.0	0.0											0.0		0.05802106491526552															0.07514609532433787																										0.12900000966597783										
2571	0.16080102434688395	0.05696040856338977	0.21593401286570302	0.03589566297538424	0.031019442686304993	0.03299178219352854		0.12233181863457217	0.3618043748301127	0.0	0.21528813599423738	0.17952975620805753	0.1617351784751973	0.03572433429535369	0.0	0.1823961067151426	0.2693863044774103	0.020334117981699054	0.0	0.05992849738854635	0.1399889891630965	0.0	0.0	0.13180911630674885	0.026811153540489248	0.0	0.12701755968759598	0.2060211988915041	0.13022164385294271	0.09616609105300457	0.04402274462169405	0.0	0.0	0.0023591310896813847	0.03475653326378492	0.0	0.0617747284402216	0.0	0.11191967836862533	0.006436406101139131	0.04478532790497246	0.27046205044982263	0.20292704753637136	0.0	0.0	0.0	0.06643470852131636	0.1554442871345668	0.03604348093277846	0.0	0.1541067624055353	0.2636825927574789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02561891998324552	0.0	0.0	0.0	0.0	0.0	0.043237387500466996	0.0	0.0	0.08056804399415553	0.039273650171186995	0.04548869309381939	0.08040564961790983	0.018437340144027946	0.0	0.0	0.0	0.044492955081971416	0.1076617232081131
2762							0.12233181863457217		0.05550943678173739		0.10183591608347659	0.08170769223252687	0.09512705033889181			0.011070096191932001	0.21506928649307086											0.0		0.0															0.0																										0.0										
2959	0.38048078957322695	0.0	0.4842902736814026	0.0	0.0	0.027083962349753993	0.3618043748301127	0.05550943678173739		0.0	0.1122838353018241	0.0546845383146369	0.0903562042334918	0.22614984916405909	0.0	0.06914433920992197	0.32440337542164954	0.042543413110527964	0.0	0.1516724555465909	0.2121187200042641	0.1464690469953323	0.0	0.30477885556529416	0.24400525517308247	0.0	0.1888591755538315	0.13823694347412954	0.07652583648544106	0.01010801375766187	0.16915731656313854	0.0	0.0658512751159231	0.0	0.033279014834468226	0.0	0.0014301782813350033	0.0	0.36365291251849513	0.21257320801697865	0.047757219990097105	0.41707134383523753	0.33544198101275996	0.0	0.0	0.08396517032463965	0.18073043832166175	0.37538405642223044	0.15928305372850282	0.0	0.40322753723962806	0.3728822299717076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27887345216754517	0.0008236979499725389	0.0	0.0	0.029015375244724608	0.05871406122399165	0.0	0.043357821201382866	0.0	0.009662402916291942	0.0	0.0	0.10339508171358057
